,locationId,location,entity,parameter,value,sensor_lat,sensor_lon,local_time
5655,357488,Boggs Elementary,Community Organization,pm25,26.8,42.36347,-83.00754,2023-06-06 18:29:51-04:00
5656,357488,Boggs Elementary,Community Organization,pm25,25.1,42.36347,-83.00754,2023-06-06 18:27:51-04:00
5657,357488,Boggs Elementary,Community Organization,pm25,24.6,42.36347,-83.00754,2023-06-06 18:25:51-04:00
5658,357488,Boggs Elementary,Community Organization,pm25,24.9,42.36347,-83.00754,2023-06-06 18:23:52-04:00
5659,357488,Boggs Elementary,Community Organization,pm25,25.5,42.36347,-83.00754,2023-06-06 18:21:51-04:00
5660,357488,Boggs Elementary,Community Organization,pm25,24.4,42.36347,-83.00754,2023-06-06 18:19:51-04:00
5661,357488,Boggs Elementary,Community Organization,pm25,23.8,42.36347,-83.00754,2023-06-06 18:17:51-04:00
5662,357488,Boggs Elementary,Community Organization,pm25,21.8,42.36347,-83.00754,2023-06-06 18:13:54-04:00
5663,357488,Boggs Elementary,Community Organization,pm25,22.6,42.36347,-83.00754,2023-06-06 18:11:51-04:00
5664,357488,Boggs Elementary,Community Organization,pm25,21.6,42.36347,-83.00754,2023-06-06 18:09:52-04:00
5665,357488,Boggs Elementary,Community Organization,pm25,21.1,42.36347,-83.00754,2023-06-06 18:05:55-04:00
5666,357488,Boggs Elementary,Community Organization,pm25,20.7,42.36347,-83.00754,2023-06-06 18:03:54-04:00
5667,357488,Boggs Elementary,Community Organization,pm25,20.1,42.36347,-83.00754,2023-06-06 18:01:54-04:00
5668,357488,Boggs Elementary,Community Organization,pm25,18.8,42.36347,-83.00754,2023-06-06 17:59:51-04:00
5669,357488,Boggs Elementary,Community Organization,pm25,17.3,42.36347,-83.00754,2023-06-06 17:57:54-04:00
5670,357488,Boggs Elementary,Community Organization,pm25,16.5,42.36347,-83.00754,2023-06-06 17:55:51-04:00
5671,357488,Boggs Elementary,Community Organization,pm25,16.6,42.36347,-83.00754,2023-06-06 17:51:50-04:00
5672,357488,Boggs Elementary,Community Organization,pm25,13.9,42.36347,-83.00754,2023-06-06 17:49:50-04:00
5673,357488,Boggs Elementary,Community Organization,pm25,13.0,42.36347,-83.00754,2023-06-06 17:47:53-04:00
5674,357488,Boggs Elementary,Community Organization,pm25,16.4,42.36347,-83.00754,2023-06-06 17:45:50-04:00
5675,357488,Boggs Elementary,Community Organization,pm25,14.1,42.36347,-83.00754,2023-06-06 17:43:50-04:00
5676,357488,Boggs Elementary,Community Organization,pm25,13.4,42.36347,-83.00754,2023-06-06 17:41:50-04:00
5677,357488,Boggs Elementary,Community Organization,pm25,12.0,42.36347,-83.00754,2023-06-06 17:39:50-04:00
5678,357488,Boggs Elementary,Community Organization,pm25,10.3,42.36347,-83.00754,2023-06-06 17:37:50-04:00
5679,357488,Boggs Elementary,Community Organization,pm25,10.6,42.36347,-83.00754,2023-06-06 17:35:50-04:00
5680,357488,Boggs Elementary,Community Organization,pm25,11.2,42.36347,-83.00754,2023-06-06 17:33:51-04:00
5681,357488,Boggs Elementary,Community Organization,pm25,10.3,42.36347,-83.00754,2023-06-06 17:25:50-04:00
5682,357488,Boggs Elementary,Community Organization,pm25,10.3,42.36347,-83.00754,2023-06-06 17:23:53-04:00
5683,357488,Boggs Elementary,Community Organization,pm25,9.7,42.36347,-83.00754,2023-06-06 17:21:50-04:00
5684,357488,Boggs Elementary,Community Organization,pm25,12.3,42.36347,-83.00754,2023-06-06 17:19:50-04:00
5685,357488,Boggs Elementary,Community Organization,pm25,11.3,42.36347,-83.00754,2023-06-06 17:17:50-04:00
5686,357488,Boggs Elementary,Community Organization,pm25,12.0,42.36347,-83.00754,2023-06-06 17:15:50-04:00
5687,357488,Boggs Elementary,Community Organization,pm25,12.3,42.36347,-83.00754,2023-06-06 17:13:50-04:00
5688,357488,Boggs Elementary,Community Organization,pm25,12.6,42.36347,-83.00754,2023-06-06 17:11:50-04:00
5689,357488,Boggs Elementary,Community Organization,pm25,9.5,42.36347,-83.00754,2023-06-06 17:09:51-04:00
5690,357488,Boggs Elementary,Community Organization,pm25,9.4,42.36347,-83.00754,2023-06-06 17:07:53-04:00
5691,357488,Boggs Elementary,Community Organization,pm25,11.7,42.36347,-83.00754,2023-06-06 17:05:51-04:00
5692,357488,Boggs Elementary,Community Organization,pm25,11.8,42.36347,-83.00754,2023-06-06 17:03:51-04:00
5693,357488,Boggs Elementary,Community Organization,pm25,11.2,42.36347,-83.00754,2023-06-06 17:01:50-04:00
5694,357488,Boggs Elementary,Community Organization,pm25,13.5,42.36347,-83.00754,2023-06-06 16:57:50-04:00
5695,357488,Boggs Elementary,Community Organization,pm25,10.9,42.36347,-83.00754,2023-06-06 16:55:50-04:00
5696,357488,Boggs Elementary,Community Organization,pm25,11.7,42.36347,-83.00754,2023-06-06 16:51:50-04:00
5697,357488,Boggs Elementary,Community Organization,pm25,15.8,42.36347,-83.00754,2023-06-06 16:47:50-04:00
5698,357488,Boggs Elementary,Community Organization,pm25,17.3,42.36347,-83.00754,2023-06-06 16:43:50-04:00
5699,357488,Boggs Elementary,Community Organization,pm25,18.1,42.36347,-83.00754,2023-06-06 16:39:52-04:00
5700,357488,Boggs Elementary,Community Organization,pm25,17.4,42.36347,-83.00754,2023-06-06 16:37:54-04:00
5701,357488,Boggs Elementary,Community Organization,pm25,17.9,42.36347,-83.00754,2023-06-06 16:35:51-04:00
5702,357488,Boggs Elementary,Community Organization,pm25,19.0,42.36347,-83.00754,2023-06-06 16:33:51-04:00
5703,357488,Boggs Elementary,Community Organization,pm25,19.6,42.36347,-83.00754,2023-06-06 16:31:50-04:00
5704,357488,Boggs Elementary,Community Organization,pm25,19.1,42.36347,-83.00754,2023-06-06 16:29:53-04:00
5705,357488,Boggs Elementary,Community Organization,pm25,17.9,42.36347,-83.00754,2023-06-06 16:27:50-04:00
5706,357488,Boggs Elementary,Community Organization,pm25,18.3,42.36347,-83.00754,2023-06-06 16:25:57-04:00
5707,357488,Boggs Elementary,Community Organization,pm25,18.7,42.36347,-83.00754,2023-06-06 16:23:50-04:00
5708,357488,Boggs Elementary,Community Organization,pm25,18.5,42.36347,-83.00754,2023-06-06 16:19:50-04:00
5709,357488,Boggs Elementary,Community Organization,pm25,18.8,42.36347,-83.00754,2023-06-06 16:17:53-04:00
5710,357488,Boggs Elementary,Community Organization,pm25,18.8,42.36347,-83.00754,2023-06-06 16:13:50-04:00
5711,357488,Boggs Elementary,Community Organization,pm25,19.2,42.36347,-83.00754,2023-06-06 16:11:52-04:00
5712,357488,Boggs Elementary,Community Organization,pm25,19.7,42.36347,-83.00754,2023-06-06 16:05:56-04:00
5713,357488,Boggs Elementary,Community Organization,pm25,20.1,42.36347,-83.00754,2023-06-06 16:03:50-04:00
5714,357488,Boggs Elementary,Community Organization,pm25,18.2,42.36347,-83.00754,2023-06-06 16:01:53-04:00
5715,357488,Boggs Elementary,Community Organization,pm25,18.3,42.36347,-83.00754,2023-06-06 15:59:49-04:00
5716,357488,Boggs Elementary,Community Organization,pm25,18.4,42.36347,-83.00754,2023-06-06 15:57:49-04:00
5717,357488,Boggs Elementary,Community Organization,pm25,17.8,42.36347,-83.00754,2023-06-06 15:55:50-04:00
5718,357488,Boggs Elementary,Community Organization,pm25,18.4,42.36347,-83.00754,2023-06-06 15:53:49-04:00
5719,357488,Boggs Elementary,Community Organization,pm25,19.0,42.36347,-83.00754,2023-06-06 15:51:49-04:00
5720,357488,Boggs Elementary,Community Organization,pm25,19.7,42.36347,-83.00754,2023-06-06 15:49:49-04:00
5721,357488,Boggs Elementary,Community Organization,pm25,19.1,42.36347,-83.00754,2023-06-06 15:47:49-04:00
5722,357488,Boggs Elementary,Community Organization,pm25,20.8,42.36347,-83.00754,2023-06-06 15:45:50-04:00
5723,357488,Boggs Elementary,Community Organization,pm25,20.7,42.36347,-83.00754,2023-06-06 15:43:49-04:00
5724,357488,Boggs Elementary,Community Organization,pm25,23.2,42.36347,-83.00754,2023-06-06 15:41:52-04:00
5725,357488,Boggs Elementary,Community Organization,pm25,24.0,42.36347,-83.00754,2023-06-06 15:39:49-04:00
5726,357488,Boggs Elementary,Community Organization,pm25,23.5,42.36347,-83.00754,2023-06-06 15:35:53-04:00
5727,357488,Boggs Elementary,Community Organization,pm25,23.7,42.36347,-83.00754,2023-06-06 15:33:50-04:00
5728,357488,Boggs Elementary,Community Organization,pm25,24.5,42.36347,-83.00754,2023-06-06 15:29:50-04:00
5729,357488,Boggs Elementary,Community Organization,pm25,25.3,42.36347,-83.00754,2023-06-06 15:27:50-04:00
5730,357488,Boggs Elementary,Community Organization,pm25,26.4,42.36347,-83.00754,2023-06-06 15:25:51-04:00
5731,357488,Boggs Elementary,Community Organization,pm25,27.3,42.36347,-83.00754,2023-06-06 15:23:50-04:00
5732,357488,Boggs Elementary,Community Organization,pm25,26.5,42.36347,-83.00754,2023-06-06 15:19:50-04:00
5733,357488,Boggs Elementary,Community Organization,pm25,25.2,42.36347,-83.00754,2023-06-06 15:17:49-04:00
5734,357488,Boggs Elementary,Community Organization,pm25,24.9,42.36347,-83.00754,2023-06-06 15:15:52-04:00
5735,357488,Boggs Elementary,Community Organization,pm25,26.0,42.36347,-83.00754,2023-06-06 15:13:49-04:00
5736,357488,Boggs Elementary,Community Organization,pm25,26.5,42.36347,-83.00754,2023-06-06 15:11:53-04:00
5737,357488,Boggs Elementary,Community Organization,pm25,27.4,42.36347,-83.00754,2023-06-06 15:09:50-04:00
5738,357488,Boggs Elementary,Community Organization,pm25,26.1,42.36347,-83.00754,2023-06-06 15:07:49-04:00
5739,357488,Boggs Elementary,Community Organization,pm25,26.2,42.36347,-83.00754,2023-06-06 15:05:50-04:00
5740,357488,Boggs Elementary,Community Organization,pm25,26.5,42.36347,-83.00754,2023-06-06 15:03:50-04:00
5741,357488,Boggs Elementary,Community Organization,pm25,26.0,42.36347,-83.00754,2023-06-06 14:59:49-04:00
5742,357488,Boggs Elementary,Community Organization,pm25,24.8,42.36347,-83.00754,2023-06-06 14:57:49-04:00
5743,357488,Boggs Elementary,Community Organization,pm25,25.7,42.36347,-83.00754,2023-06-06 14:55:50-04:00
5744,357488,Boggs Elementary,Community Organization,pm25,24.7,42.36347,-83.00754,2023-06-06 14:53:49-04:00
5745,357488,Boggs Elementary,Community Organization,pm25,25.7,42.36347,-83.00754,2023-06-06 14:51:49-04:00
5746,357488,Boggs Elementary,Community Organization,pm25,25.4,42.36347,-83.00754,2023-06-06 14:49:49-04:00
5747,357488,Boggs Elementary,Community Organization,pm25,25.2,42.36347,-83.00754,2023-06-06 14:45:49-04:00
5748,357488,Boggs Elementary,Community Organization,pm25,25.8,42.36347,-83.00754,2023-06-06 14:43:49-04:00
5749,357488,Boggs Elementary,Community Organization,pm25,26.7,42.36347,-83.00754,2023-06-06 14:41:49-04:00
5750,357488,Boggs Elementary,Community Organization,pm25,26.9,42.36347,-83.00754,2023-06-06 14:39:50-04:00
5751,357488,Boggs Elementary,Community Organization,pm25,27.1,42.36347,-83.00754,2023-06-06 14:37:49-04:00
5752,357488,Boggs Elementary,Community Organization,pm25,27.1,42.36347,-83.00754,2023-06-06 14:35:49-04:00
5753,357488,Boggs Elementary,Community Organization,pm25,26.8,42.36347,-83.00754,2023-06-06 14:33:49-04:00
5754,357488,Boggs Elementary,Community Organization,pm25,27.2,42.36347,-83.00754,2023-06-06 14:31:52-04:00
5755,357488,Boggs Elementary,Community Organization,pm25,27.5,42.36347,-83.00754,2023-06-06 14:29:49-04:00
5756,357488,Boggs Elementary,Community Organization,pm25,28.2,42.36347,-83.00754,2023-06-06 14:27:49-04:00
5757,357488,Boggs Elementary,Community Organization,pm25,28.4,42.36347,-83.00754,2023-06-06 14:25:51-04:00
5758,357488,Boggs Elementary,Community Organization,pm25,29.3,42.36347,-83.00754,2023-06-06 14:21:49-04:00
5759,357488,Boggs Elementary,Community Organization,pm25,28.8,42.36347,-83.00754,2023-06-06 14:19:52-04:00
5760,357488,Boggs Elementary,Community Organization,pm25,29.4,42.36347,-83.00754,2023-06-06 14:15:51-04:00
5761,357488,Boggs Elementary,Community Organization,pm25,29.3,42.36347,-83.00754,2023-06-06 14:13:49-04:00
5762,357488,Boggs Elementary,Community Organization,pm25,29.2,42.36347,-83.00754,2023-06-06 14:11:49-04:00
5763,357488,Boggs Elementary,Community Organization,pm25,30.6,42.36347,-83.00754,2023-06-06 14:09:58-04:00
5764,357488,Boggs Elementary,Community Organization,pm25,30.6,42.36347,-83.00754,2023-06-06 14:07:49-04:00
5765,357488,Boggs Elementary,Community Organization,pm25,31.0,42.36347,-83.00754,2023-06-06 14:03:49-04:00
5766,357488,Boggs Elementary,Community Organization,pm25,31.2,42.36347,-83.00754,2023-06-06 14:01:49-04:00
5767,357488,Boggs Elementary,Community Organization,pm25,30.7,42.36347,-83.00754,2023-06-06 13:59:48-04:00
5768,357488,Boggs Elementary,Community Organization,pm25,30.6,42.36347,-83.00754,2023-06-06 13:57:48-04:00
5769,357488,Boggs Elementary,Community Organization,pm25,31.2,42.36347,-83.00754,2023-06-06 13:55:48-04:00
5770,357488,Boggs Elementary,Community Organization,pm25,31.2,42.36347,-83.00754,2023-06-06 13:53:48-04:00
5771,357488,Boggs Elementary,Community Organization,pm25,31.8,42.36347,-83.00754,2023-06-06 13:51:48-04:00
5772,357488,Boggs Elementary,Community Organization,pm25,31.9,42.36347,-83.00754,2023-06-06 13:49:48-04:00
5773,357488,Boggs Elementary,Community Organization,pm25,32.5,42.36347,-83.00754,2023-06-06 13:47:49-04:00
5774,357488,Boggs Elementary,Community Organization,pm25,32.2,42.36347,-83.00754,2023-06-06 13:43:48-04:00
5775,357488,Boggs Elementary,Community Organization,pm25,32.4,42.36347,-83.00754,2023-06-06 13:41:48-04:00
5776,357488,Boggs Elementary,Community Organization,pm25,32.0,42.36347,-83.00754,2023-06-06 13:39:49-04:00
5777,357488,Boggs Elementary,Community Organization,pm25,32.4,42.36347,-83.00754,2023-06-06 13:37:48-04:00
5778,357488,Boggs Elementary,Community Organization,pm25,32.6,42.36347,-83.00754,2023-06-06 13:35:48-04:00
5779,357488,Boggs Elementary,Community Organization,pm25,32.8,42.36347,-83.00754,2023-06-06 13:29:49-04:00
5780,357488,Boggs Elementary,Community Organization,pm25,33.0,42.36347,-83.00754,2023-06-06 13:27:48-04:00
5781,357488,Boggs Elementary,Community Organization,pm25,32.7,42.36347,-83.00754,2023-06-06 13:25:48-04:00
5782,357488,Boggs Elementary,Community Organization,pm25,33.4,42.36347,-83.00754,2023-06-06 13:23:49-04:00
5783,357488,Boggs Elementary,Community Organization,pm25,33.5,42.36347,-83.00754,2023-06-06 13:21:49-04:00
5784,357488,Boggs Elementary,Community Organization,pm25,32.7,42.36347,-83.00754,2023-06-06 13:17:48-04:00
5785,357488,Boggs Elementary,Community Organization,pm25,33.5,42.36347,-83.00754,2023-06-06 13:15:49-04:00
5786,357488,Boggs Elementary,Community Organization,pm25,33.4,42.36347,-83.00754,2023-06-06 13:13:48-04:00
5787,357488,Boggs Elementary,Community Organization,pm25,33.6,42.36347,-83.00754,2023-06-06 13:11:52-04:00
5788,357488,Boggs Elementary,Community Organization,pm25,34.3,42.36347,-83.00754,2023-06-06 13:07:49-04:00
5789,357488,Boggs Elementary,Community Organization,pm25,34.4,42.36347,-83.00754,2023-06-06 13:05:49-04:00
5790,357488,Boggs Elementary,Community Organization,pm25,34.8,42.36347,-83.00754,2023-06-06 13:03:48-04:00
5791,357488,Boggs Elementary,Community Organization,pm25,34.3,42.36347,-83.00754,2023-06-06 13:01:49-04:00
5792,357488,Boggs Elementary,Community Organization,pm25,34.7,42.36347,-83.00754,2023-06-06 13:00:02-04:00
5793,357488,Boggs Elementary,Community Organization,pm25,34.5,42.36347,-83.00754,2023-06-06 12:57:47-04:00
5794,357488,Boggs Elementary,Community Organization,pm25,34.4,42.36347,-83.00754,2023-06-06 12:55:47-04:00
5795,357488,Boggs Elementary,Community Organization,pm25,35.0,42.36347,-83.00754,2023-06-06 12:53:47-04:00
5796,357488,Boggs Elementary,Community Organization,pm25,35.1,42.36347,-83.00754,2023-06-06 12:51:53-04:00
5797,357488,Boggs Elementary,Community Organization,pm25,35.5,42.36347,-83.00754,2023-06-06 12:49:49-04:00
5798,357488,Boggs Elementary,Community Organization,pm25,36.1,42.36347,-83.00754,2023-06-06 12:47:47-04:00
5799,357488,Boggs Elementary,Community Organization,pm25,35.3,42.36347,-83.00754,2023-06-06 12:45:49-04:00
5800,357488,Boggs Elementary,Community Organization,pm25,35.6,42.36347,-83.00754,2023-06-06 12:43:49-04:00
5801,357488,Boggs Elementary,Community Organization,pm25,35.4,42.36347,-83.00754,2023-06-06 12:41:47-04:00
5802,357488,Boggs Elementary,Community Organization,pm25,36.1,42.36347,-83.00754,2023-06-06 12:39:49-04:00
5803,357488,Boggs Elementary,Community Organization,pm25,36.2,42.36347,-83.00754,2023-06-06 12:37:47-04:00
5804,357488,Boggs Elementary,Community Organization,pm25,35.6,42.36347,-83.00754,2023-06-06 12:33:50-04:00
5805,357488,Boggs Elementary,Community Organization,pm25,36.1,42.36347,-83.00754,2023-06-06 12:31:50-04:00
5806,357488,Boggs Elementary,Community Organization,pm25,36.0,42.36347,-83.00754,2023-06-06 12:29:47-04:00
5807,357488,Boggs Elementary,Community Organization,pm25,36.5,42.36347,-83.00754,2023-06-06 12:27:47-04:00
5808,357488,Boggs Elementary,Community Organization,pm25,36.7,42.36347,-83.00754,2023-06-06 12:23:47-04:00
5809,357488,Boggs Elementary,Community Organization,pm25,36.2,42.36347,-83.00754,2023-06-06 12:21:47-04:00
5810,357488,Boggs Elementary,Community Organization,pm25,36.8,42.36347,-83.00754,2023-06-06 12:19:47-04:00
5811,357488,Boggs Elementary,Community Organization,pm25,37.5,42.36347,-83.00754,2023-06-06 12:17:47-04:00
5812,357488,Boggs Elementary,Community Organization,pm25,37.5,42.36347,-83.00754,2023-06-06 12:15:47-04:00
5813,357488,Boggs Elementary,Community Organization,pm25,37.2,42.36347,-83.00754,2023-06-06 12:13:47-04:00
5814,357488,Boggs Elementary,Community Organization,pm25,37.1,42.36347,-83.00754,2023-06-06 12:11:49-04:00
5815,357488,Boggs Elementary,Community Organization,pm25,37.4,42.36347,-83.00754,2023-06-06 12:09:49-04:00
5816,357488,Boggs Elementary,Community Organization,pm25,37.4,42.36347,-83.00754,2023-06-06 12:07:49-04:00
5817,357488,Boggs Elementary,Community Organization,pm25,37.6,42.36347,-83.00754,2023-06-06 12:05:47-04:00
5818,357488,Boggs Elementary,Community Organization,pm25,37.5,42.36347,-83.00754,2023-06-06 12:03:47-04:00
5819,357488,Boggs Elementary,Community Organization,pm25,37.5,42.36347,-83.00754,2023-06-06 12:01:50-04:00
5820,357488,Boggs Elementary,Community Organization,pm25,37.1,42.36347,-83.00754,2023-06-06 11:57:43-04:00
5821,357488,Boggs Elementary,Community Organization,pm25,37.1,42.36347,-83.00754,2023-06-06 11:55:42-04:00
5822,357488,Boggs Elementary,Community Organization,pm25,36.7,42.36347,-83.00754,2023-06-06 11:53:47-04:00
5823,357488,Boggs Elementary,Community Organization,pm25,36.6,42.36347,-83.00754,2023-06-06 11:51:45-04:00
5824,357488,Boggs Elementary,Community Organization,pm25,37.4,42.36347,-83.00754,2023-06-06 11:45:45-04:00
5825,357488,Boggs Elementary,Community Organization,pm25,37.5,42.36347,-83.00754,2023-06-06 11:43:49-04:00
5826,357488,Boggs Elementary,Community Organization,pm25,37.6,42.36347,-83.00754,2023-06-06 11:41:42-04:00
5827,357488,Boggs Elementary,Community Organization,pm25,37.2,42.36347,-83.00754,2023-06-06 11:39:43-04:00
5828,357488,Boggs Elementary,Community Organization,pm25,37.1,42.36347,-83.00754,2023-06-06 11:37:45-04:00
5829,357488,Boggs Elementary,Community Organization,pm25,37.8,42.36347,-83.00754,2023-06-06 11:35:47-04:00
5830,357488,Boggs Elementary,Community Organization,pm25,38.5,42.36347,-83.00754,2023-06-06 11:33:45-04:00
5831,357488,Boggs Elementary,Community Organization,pm25,38.4,42.36347,-83.00754,2023-06-06 11:31:44-04:00
5832,357488,Boggs Elementary,Community Organization,pm25,38.9,42.36347,-83.00754,2023-06-06 11:27:42-04:00
5833,357488,Boggs Elementary,Community Organization,pm25,38.9,42.36347,-83.00754,2023-06-06 11:25:44-04:00
5834,357488,Boggs Elementary,Community Organization,pm25,39.4,42.36347,-83.00754,2023-06-06 11:23:45-04:00
5835,357488,Boggs Elementary,Community Organization,pm25,39.6,42.36347,-83.00754,2023-06-06 11:21:52-04:00
5836,357488,Boggs Elementary,Community Organization,pm25,41.7,42.36347,-83.00754,2023-06-06 11:19:45-04:00
5837,357488,Boggs Elementary,Community Organization,pm25,42.0,42.36347,-83.00754,2023-06-06 11:17:43-04:00
5838,357488,Boggs Elementary,Community Organization,pm25,41.5,42.36347,-83.00754,2023-06-06 11:15:45-04:00
5839,357488,Boggs Elementary,Community Organization,pm25,42.1,42.36347,-83.00754,2023-06-06 11:13:45-04:00
5840,357488,Boggs Elementary,Community Organization,pm25,41.7,42.36347,-83.00754,2023-06-06 11:11:42-04:00
5841,357488,Boggs Elementary,Community Organization,pm25,42.7,42.36347,-83.00754,2023-06-06 11:07:42-04:00
5842,357488,Boggs Elementary,Community Organization,pm25,44.2,42.36347,-83.00754,2023-06-06 11:05:42-04:00
5843,357488,Boggs Elementary,Community Organization,pm25,43.4,42.36347,-83.00754,2023-06-06 11:01:42-04:00
5844,357488,Boggs Elementary,Community Organization,pm25,44.0,42.36347,-83.00754,2023-06-06 10:59:46-04:00
5845,357488,Boggs Elementary,Community Organization,pm25,44.0,42.36347,-83.00754,2023-06-06 10:57:42-04:00
5846,357488,Boggs Elementary,Community Organization,pm25,44.3,42.36347,-83.00754,2023-06-06 10:55:44-04:00
5847,357488,Boggs Elementary,Community Organization,pm25,44.7,42.36347,-83.00754,2023-06-06 10:53:45-04:00
5848,357488,Boggs Elementary,Community Organization,pm25,45.2,42.36347,-83.00754,2023-06-06 10:51:52-04:00
5849,357488,Boggs Elementary,Community Organization,pm25,45.2,42.36347,-83.00754,2023-06-06 10:49:43-04:00
5850,357488,Boggs Elementary,Community Organization,pm25,45.1,42.36347,-83.00754,2023-06-06 10:47:52-04:00
5851,357488,Boggs Elementary,Community Organization,pm25,47.1,42.36347,-83.00754,2023-06-06 10:45:44-04:00
5852,357488,Boggs Elementary,Community Organization,pm25,46.9,42.36347,-83.00754,2023-06-06 10:43:42-04:00
5853,357488,Boggs Elementary,Community Organization,pm25,46.2,42.36347,-83.00754,2023-06-06 10:41:41-04:00
5854,357488,Boggs Elementary,Community Organization,pm25,46.8,42.36347,-83.00754,2023-06-06 10:39:41-04:00
5855,357488,Boggs Elementary,Community Organization,pm25,46.7,42.36347,-83.00754,2023-06-06 10:37:41-04:00
5856,357488,Boggs Elementary,Community Organization,pm25,46.9,42.36347,-83.00754,2023-06-06 10:35:41-04:00
5857,357488,Boggs Elementary,Community Organization,pm25,47.8,42.36347,-83.00754,2023-06-06 10:31:41-04:00
5858,357488,Boggs Elementary,Community Organization,pm25,48.0,42.36347,-83.00754,2023-06-06 10:29:42-04:00
5859,357488,Boggs Elementary,Community Organization,pm25,48.8,42.36347,-83.00754,2023-06-06 10:27:41-04:00
5860,357488,Boggs Elementary,Community Organization,pm25,48.4,42.36347,-83.00754,2023-06-06 10:25:42-04:00
5861,357488,Boggs Elementary,Community Organization,pm25,48.3,42.36347,-83.00754,2023-06-06 10:23:43-04:00
5862,357488,Boggs Elementary,Community Organization,pm25,49.7,42.36347,-83.00754,2023-06-06 10:21:42-04:00
5863,357488,Boggs Elementary,Community Organization,pm25,50.3,42.36347,-83.00754,2023-06-06 10:19:42-04:00
5864,357488,Boggs Elementary,Community Organization,pm25,50.3,42.36347,-83.00754,2023-06-06 10:17:42-04:00
5865,357488,Boggs Elementary,Community Organization,pm25,50.4,42.36347,-83.00754,2023-06-06 10:15:41-04:00
5866,357488,Boggs Elementary,Community Organization,pm25,50.8,42.36347,-83.00754,2023-06-06 10:11:42-04:00
5867,357488,Boggs Elementary,Community Organization,pm25,51.6,42.36347,-83.00754,2023-06-06 10:09:41-04:00
5868,357488,Boggs Elementary,Community Organization,pm25,51.7,42.36347,-83.00754,2023-06-06 10:07:41-04:00
5869,357488,Boggs Elementary,Community Organization,pm25,52.6,42.36347,-83.00754,2023-06-06 10:05:42-04:00
5870,357488,Boggs Elementary,Community Organization,pm25,52.5,42.36347,-83.00754,2023-06-06 10:03:41-04:00
5871,357488,Boggs Elementary,Community Organization,pm25,52.1,42.36347,-83.00754,2023-06-06 10:01:41-04:00
5872,357488,Boggs Elementary,Community Organization,pm25,53.9,42.36347,-83.00754,2023-06-06 09:59:41-04:00
5873,357488,Boggs Elementary,Community Organization,pm25,52.5,42.36347,-83.00754,2023-06-06 09:57:42-04:00
5874,357488,Boggs Elementary,Community Organization,pm25,52.9,42.36347,-83.00754,2023-06-06 09:55:41-04:00
5875,357488,Boggs Elementary,Community Organization,pm25,52.4,42.36347,-83.00754,2023-06-06 09:53:43-04:00
5876,357488,Boggs Elementary,Community Organization,pm25,52.7,42.36347,-83.00754,2023-06-06 09:51:42-04:00
5877,357488,Boggs Elementary,Community Organization,pm25,52.4,42.36347,-83.00754,2023-06-06 09:47:41-04:00
5878,357488,Boggs Elementary,Community Organization,pm25,53.7,42.36347,-83.00754,2023-06-06 09:41:41-04:00
5879,357488,Boggs Elementary,Community Organization,pm25,53.1,42.36347,-83.00754,2023-06-06 09:39:41-04:00
5880,357488,Boggs Elementary,Community Organization,pm25,52.9,42.36347,-83.00754,2023-06-06 09:37:41-04:00
5881,357488,Boggs Elementary,Community Organization,pm25,53.4,42.36347,-83.00754,2023-06-06 09:35:41-04:00
5882,357488,Boggs Elementary,Community Organization,pm25,52.6,42.36347,-83.00754,2023-06-06 09:33:41-04:00
5883,357488,Boggs Elementary,Community Organization,pm25,53.5,42.36347,-83.00754,2023-06-06 09:31:43-04:00
5884,357488,Boggs Elementary,Community Organization,pm25,53.5,42.36347,-83.00754,2023-06-06 09:29:42-04:00
5885,357488,Boggs Elementary,Community Organization,pm25,52.6,42.36347,-83.00754,2023-06-06 09:27:41-04:00
5886,357488,Boggs Elementary,Community Organization,pm25,52.9,42.36347,-83.00754,2023-06-06 09:25:41-04:00
5887,357488,Boggs Elementary,Community Organization,pm25,53.0,42.36347,-83.00754,2023-06-06 09:23:42-04:00
5888,357488,Boggs Elementary,Community Organization,pm25,53.0,42.36347,-83.00754,2023-06-06 09:21:41-04:00
5889,357488,Boggs Elementary,Community Organization,pm25,52.7,42.36347,-83.00754,2023-06-06 09:19:41-04:00
5890,357488,Boggs Elementary,Community Organization,pm25,53.0,42.36347,-83.00754,2023-06-06 09:17:41-04:00
5891,357488,Boggs Elementary,Community Organization,pm25,53.4,42.36347,-83.00754,2023-06-06 09:15:41-04:00
5892,357488,Boggs Elementary,Community Organization,pm25,53.7,42.36347,-83.00754,2023-06-06 09:13:41-04:00
5893,357488,Boggs Elementary,Community Organization,pm25,53.4,42.36347,-83.00754,2023-06-06 09:11:41-04:00
5894,357488,Boggs Elementary,Community Organization,pm25,52.8,42.36347,-83.00754,2023-06-06 09:09:41-04:00
5895,357488,Boggs Elementary,Community Organization,pm25,52.8,42.36347,-83.00754,2023-06-06 09:07:41-04:00
5896,357488,Boggs Elementary,Community Organization,pm25,52.9,42.36347,-83.00754,2023-06-06 09:05:41-04:00
5897,357488,Boggs Elementary,Community Organization,pm25,52.4,42.36347,-83.00754,2023-06-06 09:03:41-04:00
5898,357488,Boggs Elementary,Community Organization,pm25,52.9,42.36347,-83.00754,2023-06-06 09:01:41-04:00
5899,357488,Boggs Elementary,Community Organization,pm25,53.5,42.36347,-83.00754,2023-06-06 08:59:40-04:00
